contig_id	contig_srt	contig_end	region_id	attributes	gc_count	overlaps	fwd_e2e	rev_e2e	total_reads	fwd_reads	rev_reads	cov150x	cov500x	cov2500x
chr19	41004488	41004691	AMPL3926215	SUBMITTED_REGION=2B6Ex2F;Pool=2	104	18532	1653	3213	6123	1890	4233	204	204	204
chr19	40939207	40939412	AMPL3926374	SUBMITTED_REGION=2B7Ex4,2B7P12B6In4Ex5;Pool=1	109	15435	967	1244	6140	2170	3970	206	206	206
chr10	119436684	119436866	AMPL3926014	SUBMITTED_REGION=rs2230349;Pool=1	103	6205	2811	2643	6205	3141	3064	183	183	183
chr19	40935999	40936234	AMPL3925927	SUBMITTED_REGION=2B7Ex2and3;Pool=1	124	24817	271	344	6233	5683	550	236	236	219
chr6	31318054	31318260	AMPL3926155	SUBMITTED_REGION=rs3130690;Pool=1	82	6287	3032	2914	6287	3247	3040	207	207	207
chr6	29853359	29853517	AMPL3926037	SUBMITTED_REGION=rs17179220;Pool=2	85	6294	552	3290	6294	2108	4186	159	159	159
chr19	40940527	40940749	AMPL3926208	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	105	11532	1710	1651	6301	1991	4310	223	223	223
chr9	130502362	130502558	AMPL3926151	SUBMITTED_REGION=rs10793902;Pool=2	89	6320	2657	2868	6320	3273	3047	197	197	197
chr6	29893320	29893545	AMPL3926072	SUBMITTED_REGION=rs117117960;Pool=2	118	6327	2635	2262	6327	3064	3263	226	226	226
chr1	97573744	97573954	AMPL3925926	SUBMITTED_REGION=rs56038477,rs78060119;Pool=1	94	6331	3113	2713	6331	3342	2989	211	211	211
chr10	94947859	94948029	AMPL2683294	SUBMITTED_REGION=rs1326630788;Pool=2	60	7598	3277	517	6365	3817	2548	171	171	171
chr1	97450032	97450212	AMPL3926439	SUBMITTED_REGION=rs17376848,rs3918290,rs59086055,rs72549303;Pool=1	81	6379	2990	2890	6379	3155	3224	181	181	181
chr13	46897258	46897480	AMPL2455437	SUBMITTED_REGION=rs6311;Pool=2	95	6382	2488	3074	6382	2813	3569	223	223	223
chr7	99648148	99648375	AMPL2670263	SUBMITTED_REGION=rs15524;Pool=2	88	6500	3418	2517	6500	3610	2890	228	228	228
chr5	96423143	96423364	AMPL3916731	SUBMITTED_REGION=rs145592525;Pool=1	104	6541	253	2681	6541	3666	2875	222	222	222
chr7	99676070	99676290	AMPL2669853	SUBMITTED_REGION=rs28383468,rs28383469,rs55817950;Pool=1	99	6542	2532	2885	6542	3270	3272	221	221	221
chr19	41008569	41008788	AMPL3926026	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	80	12630	2696	2767	6549	3173	3376	220	220	220
chrX	154533595	154533819	AMPL3926340	SUBMITTED_REGION=rs137852318,rs137852346;Pool=2	131	6599	1491	3128	6597	2680	3917	225	225	225
chr7	117535247	117535466	AMPL3805100	SUBMITTED_REGION=rs121908752;Pool=1	99	6599	2620	2713	6599	3387	3212	220	220	220
chr2	168973645	168973864	AMPL3926417	SUBMITTED_REGION=rs2287622;Pool=1	97	6604	3390	2857	6604	3568	3036	220	220	220
chr6	25849808	25850028	AMPL3925973	SUBMITTED_REGION=rs11966370;Pool=1	95	6622	3359	1954	6622	3487	3135	221	221	221
chr19	41009139	41009375	AMPL3926529	SUBMITTED_REGION=2B6Ex5,2B7P12B6In4Ex5,rs2279343;Pool=1	130	8386	868	2289	6649	3471	3178	237	237	237
chr8	18400275	18400494	AMPL3221014	SUBMITTED_REGION=rs1041983,rs1799929,rs1801280;Pool=2	106	6663	3398	2673	6666	3697	2969	220	220	220
chrX	154532432	154532639	AMPL3926505	SUBMITTED_REGION=rs137852323,rs137852336,rs137852337,rs1557229599,rs2230037,rs782098548;Pool=2	129	13978	2984	3102	6668	3289	3379	208	208	208
chr11	120792548	120792770	AMPL2455297	SUBMITTED_REGION=rs1954787;Pool=1	102	6685	2260	3337	6685	2454	4231	223	223	223
chr19	41012910	41013128	AMPL3926336	SUBMITTED_REGION=2B6Ex8;Pool=2	92	13885	1888	3109	6685	3192	3493	219	219	219
chr4	99307738	99307955	AMPL3658888	SUBMITTED_REGION=rs2066702,rs75967634;Pool=1	98	6685	2450	3087	6685	3023	3662	218	218	218
chrX	154532808	154533018	AMPL2520734	SUBMITTED_REGION=rs137852342,rs1557229854,rs34193178,rs398123544,rs5030869,rs587776730,rs868950643;Pool=2	135	20859	2205	297	6697	2894	3803	211	211	211
chr10	94780508	94780728	AMPL2614777	SUBMITTED_REGION=rs140278421,rs4986893;Pool=1	88	6717	2318	932	6717	3403	3314	221	221	221
chr1	236865164	236865390	AMPL3926607	SUBMITTED_REGION=rs3768142;Pool=1	89	6750	3056	3162	6750	3266	3484	227	227	227
chrX	154545981	154546179	AMPL2520566	SUBMITTED_REGION=rs1163458456,rs137852338,rs137852340;Pool=1	114	6775	3266	2932	6775	3547	3228	199	199	199
chr6	29962798	29962937	AMPL3926624	SUBMITTED_REGION=rs148590958;Pool=1	62	6818	3494	2831	6818	3698	3120	140	140	140
chr7	117603549	117603771	AMPL3926344	SUBMITTED_REGION=rs397508442;Pool=1	90	6875	2496	2863	6875	3826	3049	223	223	223
chr1	97234857	97235080	AMPL3327030	SUBMITTED_REGION=rs56005131;Pool=1	97	6957	3017	2158	6957	3279	3678	224	224	224
chr19	40843693	40843919	AMPL3926625	SUBMITTED_REGION=rs58537201;Pool=2	145	11847	3643	2817	6975	3979	2996	227	227	227
chr6	31294823	31295043	AMPL788371	SUBMITTED_REGION=rs111664408,rs186302377;Pool=2	94	7013	2569	3926	7013	2716	4297	221	221	221
chr2	233693452	233693673	AMPL3547921	SUBMITTED_REGION=rs17863783;Pool=1	109	7016	723	2536	7016	3885	3131	222	222	222
chr10	94981139	94981356	AMPL3923154	SUBMITTED_REGION=rs1057910,rs1250577724,rs28371685,rs28371686,rs56165452,rs57505750,rs750820937;Pool=1	106	7029	3360	2495	7029	3944	3085	218	218	218
chr7	99766242	99766457	AMPL3698575	SUBMITTED_REGION=rs4646438;Pool=1	94	7066	3369	3209	7066	3729	3337	216	216	216
chr12	21205923	21206052	AMPL3926541	SUBMITTED_REGION=rs59502379;Pool=1	49	7089	3101	3578	7089	3298	3791	130	130	130
chrX	154534043	154534233	AMPL2523544	SUBMITTED_REGION=rs137852319,rs137852328,rs1557230213,rs782757170;Pool=1	114	7150	3060	3405	7149	3254	3895	191	191	191
chr7	117611587	117611784	AMPL3873978	SUBMITTED_REGION=rs121909020,rs150212784,rs186045772,rs202179988,rs397508513,rs78769542;Pool=2	81	8800	3755	3053	7177	3906	3271	198	198	198
chr13	46837668	46837889	AMPL3922066	SUBMITTED_REGION=rs7997012;Pool=2	92	7183	897	3547	7183	3438	3745	222	222	222
chr6	31137734	31137943	AMPL2634700	SUBMITTED_REGION=rs2233954;Pool=2	108	7196	2296	3336	7196	2615	4581	210	210	210
chr1	55039804	55040040	AMPL3657528	SUBMITTED_REGION=rs11591147,rs186669805,rs564427867,rs764603059;Pool=2	168	7211	1027	33	7211	3913	3298	237	237	237
chr6	31040773	31040930	AMPL3926270	SUBMITTED_REGION=rs9262560;Pool=2	62	7220	3223	3208	7220	3448	3772	158	158	158
chr19	41012594	41012820	AMPL3926092	SUBMITTED_REGION=2B6Ex7,2B6Ex8;Pool=2	101	18109	2629	3303	7231	3206	4025	227	227	227
chr2	210675608	210675830	AMPL2520363	SUBMITTED_REGION=rs1047891;Pool=1	92	7250	3352	2995	7250	3965	3285	223	223	223
chr6	31039051	31039273	AMPL3926392	SUBMITTED_REGION=rs9262558;Pool=2	104	7318	3231	3565	7318	3457	3861	223	223	223
chr6	31417648	31417855	AMPL3926382	SUBMITTED_REGION=rs181377228;Pool=1	104	7322	2889	2625	7322	3755	3567	208	208	208
chr6	31044670	31044890	AMPL3926300	SUBMITTED_REGION=rs9262570;Pool=1	88	7366	3434	1209	7366	3564	3802	221	221	221
chr19	41012801	41012991	AMPL3926317	SUBMITTED_REGION=2B6Ex8;Pool=1	82	20423	2381	2758	7369	3491	3878	191	191	191
chr10	94938588	94938808	AMPL3926226	SUBMITTED_REGION=rs114071557,rs67807361;Pool=1	105	7422	3102	3533	7395	3572	3823	221	221	221
chr6	32371456	32371679	AMPL3926590	SUBMITTED_REGION=rs2076536;Pool=1	94	7398	2888	3174	7398	3448	3950	224	224	224
chrX	154535105	154535337	AMPL2523406	SUBMITTED_REGION=rs1050829,rs1191977862,rs137852313,rs137852341,rs1557230626,rs267606835,rs5030870,rs782487723,rs78365220,rs979416826;Pool=1	146	14516	3063	545	7398	3471	3927	233	233	233
chr19	41007760	41007987	AMPL3926280	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=1	113	11462	2459	1667	7443	4070	3373	228	228	228
chrX	154532237	154532461	AMPL2524124	SUBMITTED_REGION=rs137852317,rs137852324,rs137852337,rs137852344,rs1557229502,rs1557229572,rs1557229599,rs2230037,rs398123546,rs72554664,rs72554665,rs782098548;Pool=1	146	18336	2999	892	7453	3343	4110	225	225	225
chr19	38580039	38580267	AMPL3869859	SUBMITTED_REGION=rs121918595,rs193922876;Pool=2	150	16509	3287	2877	7565	3864	3701	229	229	229
chr3	165830621	165830843	AMPL3698571	SUBMITTED_REGION=rs1799807;Pool=1	90	7584	3498	2482	7584	3836	3748	223	223	223
chr6	31363357	31363583	AMPL3926204	SUBMITTED_REGION=rs115986568;Pool=2	82	15387	3218	3146	7624	3559	4065	227	227	223
chr6	39357132	39357355	AMPL3921984	SUBMITTED_REGION=rs20455;Pool=1	98	7642	3452	3371	7642	3699	3943	224	224	224
chrX	154535321	154535541	AMPL3926488	SUBMITTED_REGION=rs1557230626,rs267606835;Pool=2	136	14686	3143	3206	7676	3863	3813	221	221	221
chr1	201091877	201092104	AMPL2527736	SUBMITTED_REGION=rs772226819;Pool=2	136	7689	708	2028	7689	886	6803	228	228	227
chr5	148826744	148826978	AMPL3926513	SUBMITTED_REGION=rs1042713;Pool=2	163	7727	1366	1563	7727	3615	4112	235	235	235
chr19	40940800	40940983	AMPL3926591	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	65	10564	234	164	7730	3545	4185	184	183	129
chr19	40938812	40939029	AMPL3926511	SUBMITTED_REGION=2B7Ex4;Pool=1	107	18480	3089	3221	7746	4224	3522	218	218	218
chr16	31092457	31092671	AMPL3698530	SUBMITTED_REGION=rs2359612;Pool=2	120	7799	2410	3101	7799	3980	3819	215	215	215
chr19	40846778	40846976	AMPL3926670	SUBMITTED_REGION=rs140471703,rs4079369;Pool=1	113	7832	3665	3498	7829	4045	3784	199	199	199
chr7	99768651	99768860	AMPL2614783	SUBMITTED_REGION=rs35599367;Pool=1	97	7895	3430	3638	7894	3588	4306	210	210	210
chr11	113475585	113475809	AMPL3922139	SUBMITTED_REGION=rs1799978;Pool=2	128	7911	4590	2762	7912	4873	3039	225	225	225
chr1	173909553	173909777	AMPL2994997	SUBMITTED_REGION=rs5877;Pool=2	124	7988	3656	3041	7988	4197	3791	225	225	225
chr19	40847675	40847848	AMPL3926572	SUBMITTED_REGION=rs72549440;Pool=1	82	8038	3404	4149	8038	3648	4390	174	174	174
chr6	31363227	31363394	AMPL3926556	SUBMITTED_REGION=rs117901686;Pool=1	65	14905	3506	2050	8070	3932	4138	168	168	168
chr6	25607317	25607490	AMPL3926249	SUBMITTED_REGION=rs742132;Pool=2	69	8072	3486	1963	8072	3598	4474	174	174	174
chr6	18133824	18133970	AMPL3926122	SUBMITTED_REGION=rs6921269,rs75543815;Pool=1	63	8098	3842	3871	8098	4021	4077	147	147	147
chr19	40991192	40991418	AMPL3926446	SUBMITTED_REGION=2B6Ex1F,rs34223104,rs34883432,rs8192709;Pool=2	132	34010	2054	3201	8136	3375	4761	227	227	227
chr19	40944948	40945170	AMPL3926099	SUBMITTED_REGION=2B7Ex7F;Pool=2	94	10169	2803	3381	8149	4422	3727	223	223	223
chr7	99660390	99660614	AMPL2670217	SUBMITTED_REGION=rs28383479;Pool=2	102	8151	3257	2081	8151	4351	3800	225	225	225
chr6	30978278	30978500	AMPL3926585	SUBMITTED_REGION=rs2844682;Pool=1	109	8171	3185	3012	8171	3504	4667	223	223	223
chr15	74748839	74749058	AMPL3925938	SUBMITTED_REGION=rs12720461,rs2069526;Pool=1	115	8193	3587	3506	8193	4207	3986	220	220	220
chr6	26093681	26093906	AMPL3926643	SUBMITTED_REGION=rs2858996;Pool=2	101	8203	2701	3967	8203	3632	4571	226	226	226
chr19	40923979	40924200	AMPL3925996	SUBMITTED_REGION=2B7Ex1;Pool=1	102	22515	3505	3994	8257	4011	4246	222	222	222
chrX	154533120	154533319	AMPL3926618	SUBMITTED_REGION=rs137852327;Pool=2	127	17439	3006	2640	8294	3817	4477	200	200	200
chr19	40944362	40944578	AMPL3926290	SUBMITTED_REGION=2B7Ex7F;Pool=1	121	23170	3417	3258	8295	4507	3788	217	217	217
chr11	46739354	46739575	AMPL2951004	SUBMITTED_REGION=rs1799963;Pool=1	104	8328	3455	4223	8328	3723	4605	222	222	222
chr19	40941911	40942106	AMPL3926024	SUBMITTED_REGION=2B7Ex6F;Pool=1	110	23603	2957	3668	8382	3431	4951	196	196	196
chr4	9887147	9887339	AMPL3926599	SUBMITTED_REGION=rs62293298;Pool=1	84	8411	3303	4543	8411	3545	4866	193	193	193
chr2	233759805	233760026	AMPL2683295	SUBMITTED_REGION=rs887829;Pool=2	98	8472	3702	3700	8472	4292	4180	222	222	222
chr19	41009990	41010161	AMPL2683239	SUBMITTED_REGION=2B6Ex6,rs34698757;Pool=2	97	31451	3566	3828	8526	4028	4498	172	172	172
chr5	75319118	75319302	AMPL3547923	SUBMITTED_REGION=rs17671591;Pool=2	85	8570	4096	4012	8570	4234	4336	185	185	185
chr2	233757043	233757264	AMPL3922005	SUBMITTED_REGION=rs10929302;Pool=1	123	8577	4172	3101	8577	4579	3998	222	222	222
chr6	31232770	31232937	AMPL3926310	SUBMITTED_REGION=rs7739334;Pool=1	66	8606	4026	4122	8606	4157	4449	168	168	168
chr1	247416047	247416270	AMPL3926010	SUBMITTED_REGION=rs3738448;Pool=1	121	8664	3225	4150	8664	3786	4878	224	224	224
chr6	30035877	30036099	AMPL3926141	SUBMITTED_REGION=rs3869066;Pool=1	93	8668	3932	3827	8668	4612	4056	223	223	223
chr1	28824636	28824774	AMPL3926298	SUBMITTED_REGION=rs797397;Pool=1	59	8692	3406	4177	8692	3813	4879	139	139	139
chr7	99769694	99769901	AMPL3220536	SUBMITTED_REGION=rs4986907;Pool=2	105	8742	3073	4629	8742	3696	5046	208	208	208
chr6	31298295	31298486	AMPL3926134	SUBMITTED_REGION=rs4406273;Pool=1	76	8808	3857	3314	8808	4104	4704	192	192	192
chr10	94775050	94775273	AMPL2683330	SUBMITTED_REGION=rs118203756,rs145328984,rs17878459;Pool=2	109	18794	2886	4230	8829	4086	4743	224	224	224
chr7	99761973	99762188	AMPL3926152	SUBMITTED_REGION=rs12721629,rs4986909;Pool=2	108	8845	4158	21	8845	4677	4168	216	216	216
chr6	31378738	31378948	AMPL3894580	SUBMITTED_REGION=rs58102217;Pool=2	134	8872	4244	2000	8872	6446	2426	211	211	211
chr10	119348328	119348521	AMPL3926075	SUBMITTED_REGION=rs11198893;Pool=2	95	8894	3396	4768	8894	3721	5173	194	194	194
chr6	31038795	31039019	AMPL3926197	SUBMITTED_REGION=rs9262557;Pool=1	101	8910	3480	4319	8910	4135	4775	225	225	225
chr19	40846992	40847228	AMPL3926283	SUBMITTED_REGION=rs28399447,rs28399448,rs3891219,rs56113850,rs72549441;Pool=2	116	8920	3631	2980	8911	4301	4610	237	237	237
chr7	99652471	99652692	AMPL3843422	SUBMITTED_REGION=rs28365083;Pool=1	104	9273	3955	4100	8938	4473	4465	222	222	222
chrX	114583909	114584135	AMPL3922077	SUBMITTED_REGION=rs3813929;Pool=2	146	8945	1644	214	8945	4341	4604	227	227	227
chr19	41031027	41031197	AMPL3926071	SUBMITTED_REGION=Hs07146767_cn;Pool=1	78	8964	4878	3483	8964	5177	3787	171	171	171
chr19	11091553	11091774	AMPL2455160	SUBMITTED_REGION=rs6511720;Pool=1	97	8973	1869	3674	8973	4365	4608	222	222	222
chr19	38444003	38444225	AMPL2534403	SUBMITTED_REGION=rs118192161,rs193922753;Pool=1	135	8975	4310	2672	8975	5069	3906	223	223	223
chr22	42130539	42130751	AMPL3926166	SUBMITTED_REGION=SP_816.151728,rs1065852,rs28371696,rs5030862,rs774671100;Pool=2	137	26321	3155	3984	8980	4053	4927	213	213	213
chrX	154534248	154534471	AMPL3926381	SUBMITTED_REGION=rs137852326,rs137852330,rs137852343,rs200111236,rs267606836,rs5030868,rs5030872,rs782754619;Pool=2	144	21539	3342	3288	8990	4294	4696	224	224	224
chr9	84285858	84286081	AMPL3926272	SUBMITTED_REGION=rs7853758;Pool=2	105	8997	3220	2028	8997	4706	4291	224	224	224
chr6	31026370	31026565	AMPL3926608	SUBMITTED_REGION=rs6928038;Pool=1	112	9023	4253	4028	9023	4541	4482	196	196	196
chr7	99763885	99764087	AMPL3219300	SUBMITTED_REGION=rs28371759;Pool=2	88	8894	4007	4528	9025	4172	4853	203	203	203
chr13	48037717	48037949	AMPL3213818	SUBMITTED_REGION=rs186364861,rs746071566,rs766023281;Pool=1	162	9078	3744	247	9078	3966	5112	233	233	233
chr1	28855012	28855235	AMPL3926100	SUBMITTED_REGION=rs508448;Pool=1	108	9087	3811	3566	9087	4027	5060	224	224	224
chr6	31223063	31223204	AMPL3926343	SUBMITTED_REGION=rs12662501;Pool=2	85	9110	4132	4408	9110	4364	4746	142	142	142
chr6	31039413	31039628	AMPL3926442	SUBMITTED_REGION=rs9262559;Pool=1	89	9253	3817	4731	9253	4294	4959	216	216	216
chr19	40939008	40939226	AMPL3925985	SUBMITTED_REGION=2B7Ex4;Pool=2	113	19939	3402	3189	9264	4768	4496	219	219	219
chr7	99763649	99763870	AMPL2842649	SUBMITTED_REGION=rs2242480;Pool=1	90	9322	1581	3850	9322	5152	4170	222	222	222
chr19	40936632	40936781	AMPL3926567	SUBMITTED_REGION=2B7Ex2and3;Pool=2	76	18509	3551	4869	9324	3837	5487	150	150	150
chr22	42129043	42129247	AMPL3926266	SUBMITTED_REGION=CYP2D6cnv44.3.296145,CYP2D6cnv44.3.77543,rs1058164,rs1135822,rs1135823,rs28371710,rs5030655,rs61736512;Pool=1	142	18097	3843	3493	9374	5061	4313	205	205	205
chr10	94972157	94972363	AMPL3926222	SUBMITTED_REGION=rs1237225311,rs72558192,rs988617574;Pool=2	87	9392	4142	4293	9391	4948	4443	207	207	207
chr1	97883220	97883362	AMPL3893713	SUBMITTED_REGION=rs1801265;Pool=2	53	9460	4211	4702	9460	4586	4874	143	143	143
chr18	31592830	31593051	AMPL2437874	SUBMITTED_REGION=rs28933979;Pool=2	109	9512	4100	4406	9512	4732	4780	222	222	222
chr19	40936415	40936642	AMPL3926408	SUBMITTED_REGION=2B7Ex2and3;Pool=1	122	22853	2800	1645	9523	3106	6417	228	228	228
chr19	11116864	11117086	AMPL3813250	SUBMITTED_REGION=rs688;Pool=2	118	9529	3908	1215	9529	5008	4521	223	223	223
chr7	99784462	99784533	AMPL3003349	SUBMITTED_REGION=rs2740574;Pool=1	34	9566	4981	4263	9566	5213	4353	72	72	72
chr19	38499550	38499747	AMPL2683265	SUBMITTED_REGION=rs121918596,rs193922802,rs193922803,rs193922807,rs2228071;Pool=1	133	9632	3521	4033	9632	4695	4937	198	198	198
chr10	94942210	94942430	AMPL3843418	SUBMITTED_REGION=rs12414460,rs1799853,rs199523631,rs200183364,rs200965026,rs72558189,rs754487195,rs767576260,rs774607211,rs7900194;Pool=2	111	9738	4482	2369	9738	4777	4961	221	221	221
chr10	119371760	119371981	AMPL3926342	SUBMITTED_REGION=rs10787959;Pool=1	119	9843	3868	4231	9843	4707	5136	222	222	222
chr10	94735375	94735597	AMPL3926379	SUBMITTED_REGION=rs2860840;Pool=1	112	9868	4212	3560	9868	5987	3881	223	223	223
chrX	154535961	154536187	AMPL2687261	SUBMITTED_REGION=rs1000937138,rs1050828,rs137852315,rs137852349,rs138687036,rs76645461,rs782090947,rs782308266,rs78478128;Pool=2	144	9895	3074	3128	9895	3843	6052	227	227	227
chr6	31434481	31434642	AMPL3926656	SUBMITTED_REGION=rs148792134;Pool=1	70	9898	4013	4616	9898	4293	5605	162	162	162
chr19	40845152	40845315	AMPL3925984	SUBMITTED_REGION=rs72547582;Pool=1	93	11270	4625	4429	9900	4873	5027	164	164	164
chr16	31096185	31096418	AMPL2683393	SUBMITTED_REGION=rs9923231;Pool=1	119	9909	4798	3352	9909	5613	4296	234	234	234
chr10	119340549	119340769	AMPL3926409	SUBMITTED_REGION=rs4752292;Pool=1	101	9910	4761	4506	9910	5053	4857	221	221	221
chr22	42132352	42132577	AMPL3926306	SUBMITTED_REGION=rs1080985;Pool=2	117	9913	3285	3943	9913	4774	5139	226	226	226
chr19	38580202	38580425	AMPL3656717	SUBMITTED_REGION=rs118192168,rs193922878;Pool=1	159	29267	3406	1623	9948	5824	4124	224	224	224
chr1	28848350	28848573	AMPL3926500	SUBMITTED_REGION=rs529520;Pool=2	108	9975	3952	4556	9975	4909	5066	224	224	224
chr19	40935716	40935944	AMPL3925997	SUBMITTED_REGION=2B7Ex2and3;Pool=1	93	13279	4496	4674	9980	5019	4961	229	229	229
chr2	169013303	169013527	AMPL3840545	SUBMITTED_REGION=rs4148777;Pool=2	93	10028	2417	4205	10028	4923	5105	225	225	225
chr15	74753221	74753430	AMPL2669949	SUBMITTED_REGION=rs55889066,rs56107638;Pool=1	93	10036	4681	3522	10036	5352	4684	210	210	210
chr1	97593267	97593491	AMPL3925964	SUBMITTED_REGION=rs72549306;Pool=1	104	10037	4384	4474	10037	4895	5142	225	225	225
chrX	154532967	154533129	AMPL3926312	SUBMITTED_REGION=rs137852327,rs137852339,rs137852342,rs137852347,rs1557229854,rs5030869,rs587776730,rs76723693,rs868950643;Pool=1	104	23093	4630	3673	10053	5488	4565	163	163	163
chr19	40845621	40845788	AMPL3926137	SUBMITTED_REGION=rs55971367,rs56048590;Pool=2	87	25886	4471	4430	10066	4984	5082	168	168	168
chr19	40844919	40845140	AMPL3926029	SUBMITTED_REGION=rs28399456,rs8192729;Pool=2	107	10125	4044	4180	10073	4302	5771	222	222	222
chr7	128241906	128242130	AMPL3926237	SUBMITTED_REGION=rs4731426;Pool=1	107	10103	4881	4336	10103	5417	4686	225	225	225
chr10	94775188	94775393	AMPL3925992	SUBMITTED_REGION=rs12769205;Pool=1	108	18722	4335	4086	10184	5627	4557	206	206	206
chr6	31386850	31387015	AMPL3926527	SUBMITTED_REGION=rs75412754;Pool=2	82	10189	4712	5085	10189	4856	5333	166	166	166
chr19	40935936	40936171	AMPL3925922	SUBMITTED_REGION=2B7Ex2and3;Pool=2	122	25953	1748	826	10241	2106	8135	236	236	236
chr7	99758020	99758212	AMPL3698574	SUBMITTED_REGION=rs67666821;Pool=2	84	10242	5058	4684	10242	5349	4893	193	193	193
chr1	28839285	28839513	AMPL3925981	SUBMITTED_REGION=rs2298897;Pool=2	97	10320	4563	4256	10320	5032	5288	229	229	229
chr2	169196872	169197094	AMPL3926227	SUBMITTED_REGION=rs2228171;Pool=1	102	10322	4224	4720	10322	4894	5428	223	223	223
chr6	29945385	29945528	AMPL2683316	SUBMITTED_REGION=rs1061235;Pool=1	64	10455	3586	5644	10455	4321	6134	144	144	144
chr5	175443109	175443307	AMPL3698589	SUBMITTED_REGION=rs4532;Pool=1	110	10460	5016	4567	10460	5402	5058	199	199	199
chr22	42142247	42142476	AMPL3926448	SUBMITTED_REGION=SP_47.3.229121;Pool=1	147	10711	1	3756	10477	5990	4487	223	222	222
chr15	74754951	74755177	AMPL2829223	SUBMITTED_REGION=rs2470890;Pool=2	132	30216	46	3422	10487	6470	4017	227	227	227
chr6	31397295	31397465	AMPL3926018	SUBMITTED_REGION=rs138099588;Pool=1	65	10543	4215	4330	10543	4926	5617	171	171	171
chr19	40844663	40844896	AMPL3926112	SUBMITTED_REGION=rs2002977,rs28399459,rs28399461,rs28399462,rs376817657,rs768255106,rs8192730;Pool=1	134	10555	3500	4534	10555	4085	6470	234	234	234
chr5	7877958	7878178	AMPL3926039	SUBMITTED_REGION=rs1532268;Pool=2	110	10619	4722	4977	10619	5287	5332	221	221	221
chr6	31138552	31138768	AMPL3547710	SUBMITTED_REGION=rs9263726;Pool=1	124	10645	4129	4728	10645	5383	5262	217	217	217
chr11	113396088	113396311	AMPL3926569	SUBMITTED_REGION=rs7118900;Pool=2	141	10708	5192	1645	10708	5868	4840	224	224	224
chr10	94941871	94942065	AMPL611665	SUBMITTED_REGION=rs72558187,rs762239445;Pool=1	96	10743	3647	5606	10743	4307	6436	195	195	195
chr10	94842775	94842993	AMPL2683203	SUBMITTED_REGION=rs118203757,rs138142612,rs3758581;Pool=2	113	10751	4793	4266	10751	5174	5577	219	219	219
chr19	38446650	38446858	AMPL2528865	SUBMITTED_REGION=rs1801086;Pool=2	125	10794	4713	3717	10794	4878	5916	209	209	209
chr5	75352665	75352890	AMPL2877005	SUBMITTED_REGION=rs12654264;Pool=2	93	10808	4052	4599	10808	5778	5030	226	226	226
chr15	74754665	74754856	AMPL2585603	SUBMITTED_REGION=rs28399424;Pool=2	115	10974	1739	3405	10966	7235	3731	192	192	192
chr19	40938594	40938756	AMPL3926207	SUBMITTED_REGION=2B7Ex4;Pool=1	86	14717	4727	5338	11011	5186	5825	163	163	163
chr6	31384009	31384234	AMPL3926636	SUBMITTED_REGION=rs114607072;Pool=1	124	11020	2914	55	11020	5743	5277	226	226	226
chr1	28835414	28835637	AMPL3926424	SUBMITTED_REGION=rs2236855;Pool=1	121	11023	4132	5024	11023	5337	5686	224	224	224
chr19	41009839	41010026	AMPL3926679	SUBMITTED_REGION=2B6Ex6;Pool=1	105	24493	5373	4726	11069	5847	5222	188	188	188
chr19	40936202	40936438	AMPL3926058	SUBMITTED_REGION=2B7Ex2and3;Pool=2	136	17696	2155	611	11073	5809	5264	237	237	237
chr2	233760900	233761124	AMPL3698587	SUBMITTED_REGION=rs35350960;Pool=1	108	11151	4328	3727	11151	5544	5607	225	225	225
chr16	31094501	31094653	AMPL2687120	SUBMITTED_REGION=rs61742245;Pool=2	111	11229	1263	4326	11229	6635	4594	153	153	153
chr19	11120070	11120292	AMPL3206391	SUBMITTED_REGION=rs5925;Pool=1	112	11249	4536	4955	11249	5983	5266	223	223	223
chr6	31306705	31306928	AMPL2876418	SUBMITTED_REGION=rs10484554;Pool=1	132	11288	4437	2162	11288	6788	4500	224	224	224
chr5	79130971	79131198	AMPL3686529	SUBMITTED_REGION=rs763726268;Pool=2	103	11341	4675	4735	11341	5202	6139	228	228	228
chr2	85550433	85550654	AMPL3068691	SUBMITTED_REGION=rs11676382;Pool=2	102	11371	443	3421	11371	5809	5562	222	222	222
chr6	31441780	31441996	AMPL3925920	SUBMITTED_REGION=rs140991764;Pool=1	132	11447	1811	3160	11447	5845	5602	217	217	217
chr1	201060719	201060940	AMPL3658329	SUBMITTED_REGION=rs1800559;Pool=1	129	11466	3739	4202	11466	4998	6468	222	222	222
chr2	127418147	127418360	AMPL3926292	SUBMITTED_REGION=rs1799808;Pool=1	119	11478	4646	4346	11478	5323	6155	214	214	214
chr19	40846053	40846278	AMPL3926609	SUBMITTED_REGION=rs2644905;Pool=2	124	22786	4442	4252	11512	5769	5743	226	226	226
chr19	11131286	11131509	AMPL2474078	SUBMITTED_REGION=rs14158;Pool=2	114	11533	4841	4343	11533	6002	5531	224	224	224
chr6	31228516	31228737	AMPL3926504	SUBMITTED_REGION=rs7769586;Pool=1	122	11561	6355	2980	11561	7388	4173	222	222	222
